RegionID,SizeRank,RegionName,RegionType,State,Metro,CountyName,Rent
50450,1045,Olive Branch,city,MS,"Memphis, TN-MS-AR",DeSoto County,1859.39914529915
20252,1046,Roswell,city,NM,"Roswell, NM",Chaves County,1168.33333333333
43956,1047,Asheboro,city,NC,"Greensboro-High Point, NC",Randolph County,954.982142857143
54409,1048,Shoreline,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1977.49951284618
45644,1049,Hanover,city,PA,"York-Hanover, PA",York County,1263.91666666667
52547,1050,Hollister,city,CA,"San Jose-Sunnyvale-Santa Clara, CA",San Benito County,2774.72222222222
14730,1051,Wyoming,city,MI,"Grand Rapids-Kentwood, MI",Kent County,1454.46296296296
28948,1052,Owings Mills,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1828.55003248863
56814,1053,Somerset,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,2693.48148148148
51208,1054,Butler,city,PA,"Pittsburgh, PA",Butler County,991.666666666667
39306,1055,La Puente,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2340
399297,1056,Muskegon,city,MI,"Muskegon, MI",Muskegon County,1163.88888888889
37464,1057,Blue Springs,city,MO,"Kansas City, MO-KS",Jackson County,1556.78917378917
54111,1058,Revere,city,MA,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2777.27213675214
32955,1059,Morristown,city,TN,"Morristown, TN",Hamblen County,1316.66666666667
5445,1060,Klamath Falls,city,OR,"Klamath Falls, OR",Klamath County,1241.2037037037
39967,1061,New Brunswick,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2874.95476190476
11274,1062,El Centro,city,CA,"El Centro, CA",Imperial County,1462.5
29898,1063,Delaware,city,OH,"Columbus, OH",Delaware County,1497.43055555556
52285,1064,Grand Island,city,NE,"Grand Island, NE",Hall County,1231.54761904762
14501,1065,Wausau,city,WI,"Wausau-Weston, WI",Marathon County,954.166666666667
4854,1066,Garner,city,NC,"Raleigh-Cary, NC",Wake County,1769.01152390781
39775,1067,Middleburg,city,FL,"Jacksonville, FL",Clay County,1873.39753016591
48433,1068,West Monroe,city,LA,"Monroe, LA",Ouachita Parish,1123.61904761905
28066,1069,Zanesville,city,OH,"Zanesville, OH",Muskingum County,973.055555555556
13364,1070,Port Arthur,city,TX,"Beaumont-Port Arthur, TX",Jefferson County,1162.17592592593
29143,1071,Lincoln,city,CA,"Sacramento-Roseville-Folsom, CA",Placer County,2917.64761904762
33306,1072,Palm Desert,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2603.85431235431
31119,1073,Crossville,city,TN,"Crossville, TN",Cumberland County,1633.33333333333
30872,1074,Chicopee,city,MA,"Springfield, MA",Hampden County,1778.25396825397
30219,1075,Anderson,city,IN,"Indianapolis-Carmel-Anderson, IN",Madison County,1011.81666666667
3425,1076,Apple Valley,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,1961.84722222222
51464,1077,Coatesville,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,1777.57936507937
10068,1078,Alexandria,city,LA,"Alexandria, LA",Rapides Parish,1025.25
27808,1079,Wayne,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,2451.5
52082,1081,Fort Walton Beach,city,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,1788.57777777778
23533,1082,Athens,city,AL,"Huntsville, AL",Limestone County,1439.27777777778
23635,1083,Beaumont,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2929.89285714286
23302,1084,Brookhaven,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1823.82305225429
33151,1085,North Fort Myers,city,FL,"Cape Coral-Fort Myers, FL",Lee County,1762.42424242424
29592,1086,Spanaway,city,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2750.20502645503
24265,1087,Crestview,city,FL,"Crestview-Fort Walton Beach-Destin, FL",Okaloosa County,1800.68003565062
55296,1090,Zephyrhills,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1837.4880952381
831683,1091,Newburgh,city,NY,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,1836.38888888889
25383,1092,Kentwood,city,MI,"Grand Rapids-Kentwood, MI",Kent County,1663.31060606061
25646,1093,Longwood,city,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,1957.75079365079
51487,1094,Collierville,city,TN,"Memphis, TN-MS-AR",Shelby County,1780.39270152505
25733,1095,Mankato,city,MN,"Mankato, MN",Blue Earth County,1583.72222222222
27957,1096,Williamsville,city,NY,"Buffalo-Cheektowaga, NY",Erie County,1917.65
33022,1097,Nacogdoches,city,TX,"Nacogdoches, TX",Nacogdoches County,970.847222222222
12765,1098,Minot,city,ND,"Minot, ND",Ward County,1019.2091503268
20220,1099,Rocky Mount,city,NC,"Rocky Mount, NC",Nash County,1134.94444444444
23770,1100,Bonney Lake,city,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2563.78571428571
11626,1101,Glendora,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2768.9380952381
26088,1102,New Bern,city,NC,"New Bern, NC",Craven County,1559.69318181818
33758,1104,Rowlett,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1748.09034729947
6268,1105,Oak Park,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2044.99646464646
6919,1106,San Jacinto,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2630
39635,1107,Marion,city,OH,"Marion, OH",Marion County,1257.75
398881,1108,Grand Blanc,city,MI,"Flint, MI",Genesee County,1292.58333333333
19375,1109,Mililani,city,HI,"Urban Honolulu, HI",Honolulu County,2693.11904761905
45602,1110,Hacienda Heights,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2963.88888888889
38520,1111,Findlay,city,OH,"Findlay, OH",Hancock County,1344.30555555556
240237,1112,Millcreek,city,UT,"Salt Lake City, UT",Salt Lake County,1420.39492063492
39864,1113,Morganton,city,NC,"Hickory-Lenoir-Morganton, NC",Burke County,1093.75
13772,1114,Seminole,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2193.56766381766
52840,1115,Lagrange,city,GA,"LaGrange, GA-AL",Troup County,1288.60348583878
41665,1116,West Sacramento,city,CA,"Sacramento-Roseville-Folsom, CA",Yolo County,2122.25
832068,1117,Webster,city,NY,"Rochester, NY",Monroe County,1659.93434343434
26431,1118,Peabody,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2783.96666666667
21417,1119,Yucaipa,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2415.51587301587
44836,1120,Dacula,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2546.59523809524
39834,1121,Monroe,city,MI,"Monroe, MI",Monroe County,1160.80555555556
27016,1122,Sebring,city,FL,"Sebring-Avon Park, FL",Highlands County,1537.61111111111
29513,1123,Rosenberg,city,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,1856.04700854701
27864,1124,West Haven,city,CT,"New Haven-Milford, CT",New Haven County,1988.60119047619
6507,1125,Pine Hills,city,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,1867.97402597403
44490,1127,Catonsville,city,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,1832.49682539683
45983,1128,Kapolei,city,HI,"Urban Honolulu, HI",Honolulu County,3370.4712962963
6395,1129,Paramount,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2570.36666666667
4622,1130,Evans,city,GA,"Augusta-Richmond County, GA-SC",Columbia County,1907.42314814815
6884,1131,Saint Clair Shores,city,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1582.5
4520,1132,Edina,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,2168.08224400871
4271,1133,Crystal Lake,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,2234.71428571429
12426,1134,Lombard,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2075.39215686275
12579,1135,Marrero,city,LA,"New Orleans-Metairie, LA",Jefferson Parish,1666.38888888889
17948,1136,Elizabethtown,city,KY,"Elizabethtown-Fort Knox, KY",Hardin County,1396.51428571429
396491,1137,Kailua,city,HI,"Urban Honolulu, HI",Honolulu County,3650.64957264957
18124,1138,Florence,city,KY,"Cincinnati, OH-KY-IN",Boone County,1563.95555555556
12936,1139,New Castle,city,PA,"New Castle, PA",Lawrence County,1025.38888888889
15796,1140,Methuen,city,MA,"Boston-Cambridge-Newton, MA-NH",Essex County,2512.75555555556
36529,1141,West New York,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2477.89571805007
25496,1142,Lancaster,city,SC,"Charlotte-Concord-Gastonia, NC-SC",Lancaster County,1131.66666666667
3699,1143,Bloomfield,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,2342.39393939394
13127,1144,Oroville,city,CA,"Chico, CA",Butte County,1370.91666666667
11022,1145,Cuyahoga Falls,city,OH,"Akron, OH",Summit County,1378.77261904762
26531,1146,Placentia,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2753.85050505051
46503,1147,Mentor,city,OH,"Cleveland-Elyria, OH",Lake County,1609.33333333333
11400,1148,Fallbrook,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3003.75
398097,1149,Sheboygan,city,WI,"Sheboygan, WI",Sheboygan County,999.777777777778
4841,1150,Galveston,city,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1276.02188095142
28485,1151,Highland,city,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2744.83333333333
38289,1152,East Lansing,city,MI,"Lansing-East Lansing, MI",Ingham County,1662.82070707071
181663,1153,Fuquay Varina,city,NC,"Fayetteville, NC",Harnett County,1958.62962962963
42464,1154,Draper,city,UT,"Salt Lake City, UT",Salt Lake County,1679.6306042885
16117,1155,Sicklerville,city,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,2230.27777777778
53590,1156,Normal,city,IL,"Bloomington, IL",McLean County,1252.91666666667
398673,1158,Plymouth,city,MA,"Boston-Cambridge-Newton, MA-NH",Plymouth County,2814.87573099415
44081,1159,Beaufort,city,SC,"Hilton Head Island-Bluffton, SC",Beaufort County,1891.20595238095
30338,1160,Ballwin,city,MO,"St. Louis, MO-IL",Saint Louis County,1793.60714285714
39329,1161,Lake Stevens,city,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2742.41758241758
32262,1162,Kannapolis,city,NC,"Charlotte-Concord-Gastonia, NC-SC",Cabarrus County,1592.56701940035
12608,1163,Massapequa,city,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,2600
54002,1164,Prescott Valley,city,AZ,"Prescott Valley-Prescott, AZ",Yavapai County,1781.98353096179
52847,1165,Lake City,city,FL,"Lake City, FL",Columbia County,1392.16666666667
6043,1166,Morgan Hill,city,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,3455.6455026455
13587,1167,Roseburg,city,OR,"Roseburg, OR",Douglas County,1427.26666666667
11664,1168,Granbury,city,TX,"Granbury, TX",Hood County,1684.98409090909
46076,1169,Kyle,city,TX,"Austin-Round Rock-Georgetown, TX",Hays County,1628.91062801932
11481,1170,Forney,city,TX,"Dallas-Fort Worth-Arlington, TX",Kaufman County,1972.25024691358
8154,1171,Boerne,city,TX,"San Antonio-New Braunfels, TX",Kendall County,1474.86358826359
11520,1172,Frankfort,city,KY,"Frankfort, KY",Franklin County,1013.67314814815
11328,1173,Enid,city,OK,"Enid, OK",Garfield County,1015.62000962001
827066,1174,Lockport,city,NY,"Buffalo-Cheektowaga, NY",Niagara County,971.111111111111
44833,1175,Cypress,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3068.28888888889
14016,1176,Stratford,city,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,2170
45324,1177,Fort Washington,city,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,2134.61481481482
24384,1178,Diamond Bar,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3297.43560606061
52334,1179,Greenwood,city,SC,"Greenwood, SC",Greenwood County,1151.41666666667
27079,1180,Sherman,city,TX,"Sherman-Denison, TX",Grayson County,1345.84611111111
26512,1181,Pinellas Park,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2003.95408950617
37086,1182,Aliso Viejo,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,3314.66865079365
17871,1183,East Hartford,city,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,1512.57142857143
5302,1184,Issaquah,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,2794.37567901235
39503,1185,Longview,city,WA,"Longview, WA",Cowlitz County,1362.08333333333
38766,1186,Grapevine,city,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1733.57238431223
3615,1187,Belleville,city,IL,"St. Louis, MO-IL",Saint Clair County,1078.52521008403
12751,1188,Milwaukie,city,OR,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,1749.16089466089
20414,1189,Seguin,city,TX,"San Antonio-New Braunfels, TX",Guadalupe County,1186.82261904762
52537,1190,Hobbs,city,NM,"Hobbs, NM",Lea County,1331
34718,1190,Wentzville,city,MO,"St. Louis, MO-IL",Saint Charles County,1911.5
17150,1192,Brea,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2709.95889295889
52391,1193,Hammond,city,LA,"Hammond, LA",Tangipahoa Parish,1132.0811965812
13419,1194,Quincy,city,IL,"Quincy, IL-MO",Adams County,1018.75
34870,1195,Windermere,city,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,2609.66111111111
6137,1196,New Albany,city,IN,"Louisville/Jefferson County, KY-IN",Floyd County,1188.0293040293
49352,1197,Dunwoody,city,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,1700.11038961039
52905,1198,Lawrence,city,IN,"Indianapolis-Carmel-Anderson, IN",Marion County,1507.4884004884
20044,1199,Poway,city,CA,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,3042.79761904762
40420,1200,Post Falls,city,ID,"Coeur d'Alene, ID",Kootenai County,1683.22346269715
192040,1201,Sierra Vista,city,AZ,"Sierra Vista-Douglas, AZ",Cochise County,1393.125
12762,1202,Minnetonka,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1767.18308080808
17229,1203,Burien,city,WA,"Seattle-Tacoma-Bellevue, WA",King County,1720.17277820219
30788,1204,Cathedral City,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2495.72222222222
46588,1205,Montgomery,city,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,1842.85819998497
13678,1206,Salina,city,KS,"Salina, KS",Saline County,1070
6892,1207,Saint Louis Park,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1713.65632507508
50967,1208,Benton,city,AR,"Little Rock-North Little Rock-Conway, AR",Saline County,1469.30681818182
31724,1209,Georgetown,city,KY,"Lexington-Fayette, KY",Scott County,1521.11111111111
49000,1210,East Stroudsburg,city,PA,"East Stroudsburg, PA",Monroe County,1865.22222222222
37576,1211,Brighton,city,MI,"Detroit-Warren-Dearborn, MI",Livingston County,2434.58333333333
32992,1212,Mount Vernon,city,WA,"Mount Vernon-Anacortes, WA",Skagit County,1783.75
4180,1213,Columbus,city,MS,"Columbus, MS",Lowndes County,1357.15555555556
10774,1214,Cerritos,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,3463.04166666667
31299,1215,Eagle Pass,city,TX,"Eagle Pass, TX",Maverick County,1200
39087,1216,Hutchinson,city,KS,"Hutchinson, KS",Reno County,831.87037037037
20022,1217,Port Richey,city,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,1702.00727124183
10834,1218,Claremore,city,OK,"Tulsa, OK",Rogers County,1418.66666666667
54492,1219,Southaven,city,MS,"Memphis, TN-MS-AR",DeSoto County,1658.00009259259
47830,1220,Starkville,city,MS,"Starkville, MS",Oktibbeha County,1489.41666666667
33953,1221,Shakopee,city,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,1619.30555555556
26713,1222,Redford,city,MI,"Detroit-Warren-Dearborn, MI",Wayne County,1526.11111111111
45429,1223,Gig Harbor,city,WA,"Seattle-Tacoma-Bellevue, WA",Pierce County,2565.24007936508
13370,1224,Portage,city,MI,"Kalamazoo-Portage, MI",Kalamazoo County,1769.22380952381
15471,1225,East Brunswick,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2568.74497354497
12157,1226,Kaneohe,city,HI,"Urban Honolulu, HI",Honolulu County,2824.04761904762
12413,1227,Liverpool,city,NY,"Syracuse, NY",Onondaga County,2213.05555555556
37799,1228,Cedar Hill,city,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1833.26068376068
5465,1229,La Mirada,city,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2952.86666666667
41130,1230,Sun City,city,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1695.89682539683
24215,1231,Coral Gables,city,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,3294.27193675889
16946,1232,Bedford,city,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1448.83043478261
6102,1234,Murray,city,UT,"Salt Lake City, UT",Salt Lake County,1459.96737213404
46291,1235,Logan,city,UT,"Logan, UT-ID",Cache County,1375
16216,1236,West Orange,city,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Essex County,3095.15
44633,1237,Cleburne,city,TX,"Dallas-Fort Worth-Arlington, TX",Johnson County,1295.5835978836
54001,1238,Prattville,city,AL,"Montgomery, AL",Autauga County,1774.17222222222
37279,1240,Barnstable,city,MA,"Barnstable Town, MA",Barnstable County,2443.16666666667
51701,1241,Desert Hot Springs,city,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,2005.24404761905
4625,1242,Everett,city,MA,"Boston-Cambridge-Newton, MA-NH",Middlesex County,2701.97407407407
3701,1243,Bloomfield Hills,city,MI,"Detroit-Warren-Dearborn, MI",Oakland County,2865.22222222222
51743,1244,Downingtown,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,2426.875
28533,1245,Hoffman Estates,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2130.41125541126
7794,1247,Wauwatosa,city,WI,"Milwaukee-Waukesha, WI",Milwaukee County,1677.87542087542
12592,1248,Martinez,city,CA,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2581.11255411255
11685,1249,Grass Valley,city,CA,"Truckee-Grass Valley, CA",Nevada County,1986.75
48346,1250,Wasilla,city,AK,"Anchorage, AK",Matanuska Susitna Borough,1737.61111111111
24061,1251,Chester,city,VA,"Richmond, VA",Chesterfield County,1739.00833333333
48343,1252,Washington,city,PA,"Pittsburgh, PA",Washington County,1170.08333333333
12725,1253,Milford,city,CT,"New Haven-Milford, CT",New Haven County,2461.49206349206
33308,1254,Palmetto,city,FL,"North Port-Sarasota-Bradenton, FL",Manatee County,2225.8428030303
49611,1255,Newark,city,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,3306.34294871795
33639,1256,Rexburg,city,ID,"Rexburg, ID",Madison County,1188.16666666667
45612,1257,Haines City,city,FL,"Lakeland-Winter Haven, FL",Polk County,1999.60227272727
7208,1258,Spring Hill,city,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,2004.78054740958
14527,1259,Weslaco,city,TX,"McAllen-Edinburg-Mission, TX",Hidalgo County,1065.20833333333
20245,1260,Roseville,city,MI,"Detroit-Warren-Dearborn, MI",Macomb County,1281.02645502645
395625,1261,Clarkston,city,MI,"Detroit-Warren-Dearborn, MI",Oakland County,1623.70952380952
833822,1262,Doylestown,city,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Bucks County,2806.80952380952
47966,1263,Texas City,city,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,1622.55677655678
4568,1264,Elmhurst,city,IL,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,2306.92857142857
46523,1265,Middletown,city,CT,"Hartford-East Hartford-Middletown, CT",Middlesex County,1745.35714285714
852234,1266,Antelope,city,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,2266.85791245791
40256,1267,Parkersburg,city,WV,"Parkersburg-Vienna, WV",Wood County,920.833333333333
10315,1268,Beavercreek,city,OH,"Dayton-Kettering, OH",Greene County,1822.36507936508
21995,1269,Lakewood,city,OH,"Cleveland-Elyria, OH",Cuyahoga County,1370.9765675501
46389,1270,Mandeville,city,LA,"New Orleans-Metairie, LA",Saint Tammany Parish,1673.72222222222
34885,1271,Winter Springs,city,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,2052.07083333333
